addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
제주특별자치도 서귀포시 난산로 100,,39,,B02,B0201,B02010700,2814169,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/41/2811341_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2811341_image2_1.jpg,Type3,126.8651429,33.40261879,6,2.02E+13,010-5347-8733,쿠지홀리데이[한국관광 품질인증/Korea Quality],,3
대구광역시 동구 동촌로 200,,4,,B02,B0201,B02010100,2377774,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/65/2377765_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2377765_image2_1.jpg,Type3,128.6621676,35.88246981,6,2.02E+13,053-282-1000,퀸벨호텔,,4
강원특별자치도 평창군 대관령면 꽃밭양지길 242-63,(횡계리),32,,B02,B0201,B02010700,2760679,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/44/2767544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2767544_image2_1.jpg,Type3,128.719315,37.69599668,6,2.02E+13,,퀸스가든펜션,,15
인천광역시 옹진군 영흥면 선재로306번길 27-116,,2,,B02,B0201,B02010700,2575850,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/65/2575665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2575665_image2_1.jpg,Type3,126.5183104,37.25790693,,2.02E+13,010-9894-5988,퀸스비치,,9
경상남도 거제시 동부면 거제대로 975,,36,,B02,B0201,B02010500,138941,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/20/1981420_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1981420_image3_1.jpg,Type3,128.6425743,34.77675764,6,2.02E+13,055-635-7611,퀸크루즈 리조텔 콘도,,1
경기도 고양시 일산동구 장항동,,31,,B02,B0201,B02010100,3075075,32,2.02E+13,,,,126.7730816,37.65741222,6,2.02E+13,,퀸타운호텔,,2
전라남도 목포시 평화로83번길 3,(상동),38,,B02,B0201,B02010900,2582751,32,2.02E+13,,,,126.4333479,34.79734233,6,2.02E+13,061-285-0991,퀸호텔,,8
경기도 용인시 처인구 포곡읍 전대로110번길 10-3,,31,,B02,B0201,B02010900,1156542,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/56/1159856_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1159856_image3_1.jpg,Type3,127.2160296,37.28701316,6,2.02E+13,031-339-8881,큐(Q)호텔,,23
강원특별자치도 춘천시 춘천로186번길 10,,32,,B02,B0201,B02010900,627320,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/92/588892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/588892_image3_1.jpg,Type3,127.7345904,37.87582656,6,2.02E+13,033-256-4334,큐모텔,,13
서울특별시 용산구 이태원로23길 28-4,"(이태원동) 1, 2층",1,,B02,B0201,B02011100,2572829,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/55/2571555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2571555_image2_1.jpg,Type3,126.9920595,37.53576362,,2.02E+13,010-5212-936,큐브 게스트하우스,,21
경상남도 거제시 하청면 칠천로 269,,36,,B02,B0201,B02010700,2622872,32,2.02E+13,,,,128.631381,34.9796292,,2.02E+13,010-9197-4268,큐브아일랜드,,1
경상남도 창원시 의창구 창원대로363번길 22-5,,36,,B02,B0201,B02010100,143043,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/06/2807206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2807206_image2_1.jpg,Type3,128.6400511,35.23785041,6,2.02E+13,055-237-1001,크라운관광호텔,,16
경상남도 창녕군 부곡면 사창리,,36,,B02,B0201,B02010100,3075690,32,2.02E+13,,,,128.5914556,35.43398858,6,2.02E+13,,크라운호텔,,15
전북특별자치도 군산시 부곡3길 15-5,(나운동),37,,B02,B0201,B02010900,2570473,32,2.02E+11,,,,126.6901182,35.96172572,6,2.02E+13,063-461-6222,크로바모텔,,2
전북특별자치도 전주시 완산구 교동 50-37,,37,,B02,B0201,B02010700,2945647,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/30/2945630_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2945630_image3_1.jpg,Type1,127.1553862,35.81322565,6,2.02E+13,,크로싱 게스트 하우스,,12
대구광역시 달서구 달구벌대로 1910,,4,,B02,B0201,B02010100,142919,32,2.00E+13,,,,128.5737093,35.86212325,6,2.02E+13,053-655-7799,크리스탈관광호텔,,2
대전광역시 중구 대종로452번길 38,,3,,B02,B0201,B02010100,2399463,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/39/2399039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2399039_image2_1.jpg,Type3,127.4299758,36.32576091,6,2.02E+13,042-255-2933,크리스탈레지던스호텔 [한국관광 품질인증/Korea Quality],,5
인천광역시 옹진군 자월면 대이작로159번길 35-19,,2,,B02,B0201,B02010700,2500111,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/04/2500104_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/04/2500104_image2_1.bmp,Type3,126.2591335,37.17392607,6,2.02E+13,010-4764-6412,큰나무펜션,,9
강원특별자치도 원주시 소초면 백교길 107,,32,,B02,B0201,B02010700,2692119,32,2.02E+13,,,,128.0690484,37.42597109,,2.02E+13,,클라우드펜션민박,,9
서울특별시 종로구 필운대로5가길 11-4 (누하동),,1,,B02,B0201,B02011600,3072352,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/71/3078471_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3078471_image3_1.jpg,Type1,126.9681438,37.57987195,6,2.02E+13,,클래식고택,,23
경기도 가평군 가평읍 북한강변로 214,,31,,A02,A0202,A02020200,2770651,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/58/2771558_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/58/2771558_image2_1.png,Type3,127.5309432,37.75031794,6,2.02E+13,,클럽보드힐링리조트,,1
경상남도 통영시 산양읍 척포길 628-113,,36,,A02,A0202,A02020200,2579765,32,2.02E+13,,,,128.4100754,34.76635742,6,2.02E+13,055-644-4600,클럽이에스 통영리조트,,17
경기도 가평군 가평읍 금대리,,31,,B02,B0201,B02010100,3074985,32,2.02E+13,,,,127.5383561,37.76249999,6,2.02E+13,,클럽인너호텔앤리조트,,1
경기도 가평군 가평읍 북한강변로 360-89,,31,,A02,A0202,A02020200,2765650,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/82/2766282_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/82/2766282_image2_1.png,Type3,127.5418364,37.75916989,6,2.02E+13,,클로버리조트,,1
강원특별자치도 평창군 용평면 금당길 213-20,,32,,B02,B0201,B02010700,2799811,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/48/2799848_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/48/2799848_image2_1.JPG,Type3,128.4136102,37.5710386,6,2.02E+13,,키스멧코티지,,15
경상남도 창녕군 온천2길 48,,36,,B02,B0201,B02010900,2980473,32,2.02E+13,,,,128.5901305,35.43961848,6,2.02E+13,,키즈스테이호텔 인 부곡,,15
제주특별자치도 서귀포시 일주서로 660 (회수동),,39,,B02,B0201,B02010900,3076478,32,2.02E+13,,,,126.4390527,33.25462277,6,2.02E+13,,키코앤일레인호텔,,3
경기도 고양시 일산서구 킨텍스로 255-3 K-TREE,,31,,B02,B0201,B02010100,2872922,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/12/2872912_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/12/2872912_image3_1.jpeg,Type3,126.7480781,37.66847438,6,2.02E+13,,킨텍스 바이 케이트리,,2
충청남도 태안군 이원면 사관로 264-87,,34,,B02,B0201,B02010700,908999,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/01/1964801_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1964801_image3_1.jpg,Type3,126.3038932,36.86777894,6,2.02E+13,041-675-0081,킴스베이,,14
제주특별자치도 서귀포시 성산읍 시흥상동로53번길 88-54,,39,,B02,B0201,B02010700,1882504,32,2.01E+13,,,,126.8866922,33.47448898,6,2.02E+13,064-783-5026,킴스캐빈,,3
경상북도 안동시 중들1길 15,(용상동),35,,B02,B0201,B02011100,2605455,32,2.02E+13,,,,128.7529847,36.55918904,,2.02E+13,010-9490-1262,킴스하우스인안동(Kim's House in Andong),,11
경상북도 문경시 문경읍 온천2길 16-6,,35,,B02,B0201,B02010900,819849,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/61/819961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/819961_image3_1.jpg,Type3,128.1099954,36.73028803,6,2.02E+13,054-571-5558,킹모텔(구 호텔킹),,7
제주특별자치도 제주시 애월읍 화전길 201,,39,,B02,B0201,B02010500,984562,32,2.01E+13,,,,126.3856635,33.34829492,6,2.02E+13,064-793-0707,타미우스골프&빌리지,,4
서울특별시 마포구 성미산로29길 29-8,(연남동),1,,B02,B0201,B02011100,2604229,32,2.02E+13,,,,126.9194291,37.56805023,,2.02E+13,070-4155-2833,타비야 게스트하우스,,13
강원특별자치도 홍천군 서면 팔봉강변길 229,,32,,B02,B0201,B02010700,629065,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/28/1853128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1853128_image3_1.jpg,Type3,127.7097007,37.69773291,6,2.02E+13,033-434-8337,타샤의 정원,,16
경상남도 통영시 용남면 연기안길 119,,36,,B02,B0201,B02010700,2579788,32,2.02E+13,,,,128.4638346,34.87138552,6,2.02E+13,055-641-3004,타셋펜션,,17
부산광역시 중구 백산길 20,,6,,B02,B0201,B02010100,1798940,32,2.01E+13,,,,129.034401,35.1011924,6,2.02E+13,051-250-6100,타워힐호텔,,15
울산광역시 중구 학성로 147,(학산동),7,,B02,B0201,B02010900,2571003,32,2.02E+13,,,,129.3270518,35.55656621,6,2.02E+13,010-7328-7962,타임모텔,,1
경상북도 구미시 인동중앙로3길 49,,35,,B02,B0201,B02010100,2950402,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/25/2949225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2949225_image3_1.jpg,Type1,128.418541,36.11049223,6,2.02E+13,054-476-7050,타임호텔[한국관광 품질인증/Korea Quality],,4
부산광역시 동구 중앙대로196번길 12-15,,6,,B02,B0201,B02010900,1908596,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/20/1958020_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/1958020_image2_1.JPG,Type3,129.0403585,35.11329671,6,2.02E+13,051-462-3755,탑모텔,,5
제주특별자치도 제주시 애월읍 애월해안로 516-7,,39,,B02,B0201,B02010100,3079965,32,2.02E+13,,,,126.3590546,33.47784128,6,2.02E+13,,탑스텐 빌라드 애월 제주,,4
충청남도 천안시 동남구 서부역6길 3,,34,,B02,B0201,B02010100,2775590,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/20/2775620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2775620_image2_1.jpg,Type3,127.1406914,36.80842261,6,2.02E+13,,탑클라우드 천안점,,12
광주광역시 광산구 임방울대로825번길 57-1,(쌍암동),5,,B02,B0201,B02010100,2701017,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/27/2698527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2698527_image3_1.jpg,Type3,126.8481842,35.22050427,,2.02E+13,062-972-3111,탑클라우드호텔 광주점 [한국관광 품질인증/Korea Quality],,1
전북특별자치도 군산시 번영로 150-13 탑클라우드호텔 군산점,,37,,B02,B0201,B02010100,2950838,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/96/2949296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2949296_image3_1.jpg,Type1,126.7356752,35.96466505,6,2.02E+13,063-452-4404,탑클라우드호텔 군산[한국관광 품질인증/Korea Quality],,2
경기도 수원시 장안구 수성로350번길 13 (영화동),,31,,B02,B0201,B02010100,3083959,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/49/3083949_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/3083949_image3_1.JPG,Type3,127.0109119,37.29249218,6,2.02E+13,,탑클라우드호텔 수원점,,13
강원특별자치도 횡성군 둔내면 경강로둔방11길 8,,32,,B02,B0201,B02010900,2720873,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/61/2720861_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2720861_image2_1.jpg,Type3,128.2128688,37.51776595,6,2.02E+13,,태기산장모텔,,18
강원특별자치도 태백시 소롯골길 34,(소도동),32,,B02,B0201,B02011600,1884057,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/32/2992532_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2992532_image3_1.jpg,Type1,128.9518973,37.13428257,6,2.02E+13,033-552-2367,태백산 한옥펜션[한국관광 품질인증/Korea Quality],,14
강원특별자치도 화천군 화천읍 중앙로2길 31-4,,32,,B02,B0201,B02010900,1263421,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/87/1849287_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1849287_image3_1.jpg,Type3,127.7042281,38.10353558,6,2.02E+13,033-442-3009,태생파크,,17
충청남도 태안군 남면 안면대로 571-12,,34,,B02,B0201,B02010600,1003654,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/08/1897108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1897108_image3_1.jpg,Type3,126.2880491,36.69893705,6,2.02E+13,041-673-8470~3,태안 서초휴양소,,14
충청남도 태안군 남면 몽대로 489,,34,,B02,B0201,B02010900,2434843,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/04/2434804_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2434804_image2_1.jpg,Type3,126.2733483,36.673162,6,2.02E+13,041-674-6367,태안몽산포 정다운펜션,,14
전라남도 강진군 성전면 달빛한옥길 17-4,,38,,B02,B0201,B02011600,2621370,32,2.02E+13,,,,126.7184686,34.7398424,,2.02E+13,010-4232-3267,태양아래월출산,,1
충청남도 태안군 안면읍 삼봉길 112,,34,,B02,B0201,B02010700,2017490,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/30/2010730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2010730_image3_1.jpg,Type3,126.3240742,36.57055524,6,2.02E+13,010-8687-1131,태양은가득히 펜션,,14
인천광역시 강화군 화도면 해안남로 2782-26,,2,,B02,B0201,B02010700,948274,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/38/1581838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1581838_image3_1.jpg,Type3,126.3861926,37.63621897,6,2.02E+13,032-937-7877,태양의해변,,1
전북특별자치도 부안군 변산면 격포리,,37,,B02,B0201,B02010500,3076619,32,2.02E+11,,,,126.466225,35.60793447,6,2.02E+13,,태왕리조트,,6
전라남도 진도군 진도읍 남동1길 65,,38,,B02,B0201,B02010900,137315,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/56/1972256_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1972256_image3_1.jpg,Type3,126.2655591,34.48088351,6,2.02E+13,061-542-7000,태평모텔,,21
충청북도 청주시 상당구 영운천로55번길 47,(영운동),33,,B02,B0201,B02011600,2751562,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/03/2917803_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2917803_image3_1.jpg,Type3,127.5041944,36.61975912,6,2.02E+13,0507-1325-4703,터무니,,10
경기도 포천시 일동면 운악청계로1480번길 20,,31,,B02,B0201,B02010700,685968,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/50/1787050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1787050_image3_1.jpg,Type3,127.3394357,37.93812866,6,2.02E+13,1644-9565,테라스가아름다운집,,29
전라남도 목포시 비파로108번길 15,1~4층 (상동),38,,B02,B0201,B02010900,2582825,32,2.02E+13,,,,126.4251817,34.8084965,6,2.02E+13,061-282-4711,테마,,8
경상북도 울진군 후포면 후포4길 39,,35,,B02,B0201,B02010900,139834,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/73/218173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/218173_image3_1.jpg,Type3,129.4556966,36.68218847,6,2.02E+13,054-787-7720,테마모텔,,18
강원특별자치도 춘천시 방송길36번길 73-10,(근화동),32,,B02,B0201,B02010900,627386,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/09/589009_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/589009_image3_1.jpg,Type3,127.7163449,37.87346261,6,2.02E+13,033-254-0355<br />033-254-0356,테마모텔,,13
경기도 부천시 길주로 69 테마파크관광호텔,,31,,B02,B0201,B02010100,2904690,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/85/2904685_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2904685_image3_1.jpg,Type3,126.7500685,37.50648215,6,2.02E+13,,테마파크관광호텔,,11
경상남도 통영시 용남면 지도해안로 255,,36,,B02,B0201,B02010700,2579837,32,2.02E+13,,,,128.475477,34.91093409,6,2.02E+13,055-642-9994,테마하우스,,17
경기도 광명시 신기로 22,,31,,B02,B0201,B02010100,2918541,32,2.02E+13,,,,126.8832338,37.4191891,6,2.02E+13,,테이크호텔,,4
강원특별자치도 속초시 동해대로 4080,,32,,B02,B0201,B02010900,137794,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/78/3071378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3071378_image3_1.jpg,Type3,128.5883393,38.18994239,6,2.02E+13,033-638-6888,텔콘채록지,,5
충청남도 보령시 해안로 341 호텔,,34,,B02,B0201,B02010100,2829776,32,2.02E+13,,,,126.5560452,36.34862082,6,2.02E+13,,토모노야호텔&료칸 대천,,5
전북특별자치도 전주시 완산구 은행로 74-15,(교동),37,,B02,B0201,B02011600,2696528,32,2.02E+13,,,,127.1521753,35.81366444,,2.02E+13,,토박이숙박,,12
경기도 양평군 용문면 용문삼성로20번길 73-12,,31,,B02,B0201,B02010700,990201,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/90/1786790_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1786790_image3_1.jpg,Type3,127.5658205,37.46738752,6,2.02E+13,031-771-5590,토브의 강가,,19
충청남도 아산시 도고면 기곡로77번길 39,,34,,B02,B0201,B02010500,136117,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/85/1870285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1870285_image3_1.jpg,Type3,126.8823132,36.75838771,6,2.02E+13,041-541-5432,토비스콘도 도고,,9
전북특별자치도 무주군 무풍면 구천동로 350,,37,,B02,B0201,B02010500,137886,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/39/1983539_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1983539_image3_1.jpg,Type3,127.8207695,35.8871262,6,2.02E+13,063-322-6411,토비스콘도 무주,,5
제주특별자치도 제주시 애월읍 애월로1길 8,,39,,B02,B0201,B02010500,137476,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/08/2650208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2650208_image2_1.jpg,Type3,126.3117313,33.4631616,6,2.02E+13,064-798-8200,토비스콘도 제주,,4
전북특별자치도 남원시 산내면 산내원천길 4-5,,37,,B02,B0201,B02010500,137479,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/13/1976313_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1976313_image3_1.jpg,Type3,127.6173279,35.41374844,6,2.02E+13,063-636-3663,토비스콘도 지리산,,4
제주특별자치도 서귀포시 용흥로66번길 158-7 토스카나 가족호텔,,39,,B02,B0201,B02010100,2847262,32,2.02E+13,,,,126.4838735,33.26546118,6,2.02E+13,,토스카나 호텔,,3
부산광역시 동구 중앙대로196번길 12,,6,,B02,B0201,B02010100,861118,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/23/1346223_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1346223_image3_1.jpg,Type3,129.0407973,35.11417162,6,2.02E+13,051-466-1045,토요코인호텔 (부산역1점),,5
부산광역시 중구 중앙대로 125,(대창동1가),6,,B02,B0201,B02010100,583031,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/03/1347703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1347703_image3_1.jpg,Type3,129.0366311,35.10906378,6,2.02E+13,051-442-1045,토요코인호텔 (부산역2점),,15
서울특별시 서초구 강남대로 323 (서초동),,1,,B02,B0201,B02010100,3084395,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/54/3084354_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3084354_image3_1.JPG,Type3,127.0299907,37.49192773,6,2.02E+13,,토요코인호텔 강남,,15
부산광역시 부산진구 서전로 39,,6,,B02,B0201,B02010100,1162526,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/76/1197476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1197476_image3_1.jpg,Type3,129.0640857,35.15798658,6,2.02E+13,051-638-1045,토요코인호텔 부산서면,,7
