addr1,addr2,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title
강원특별자치도 횡성군 문화체육로 47 종합운동장,,,A02,A0207,A02070100,232325,15,20071000000000 ,20231006,20231010,http://tong.visitkorea.or.kr/cms/resource/19/3028219_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/3028219_image3_1.JPG,Type3,127.987712,37.49585593,6,20231100000000 ,32,18,1522-1099,횡성한우축제
제주특별자치도 서귀포시 남원읍 신례동로 256,,,A02,A0207,A02070200,2565883,15,20181100000000 ,20231114,20240131,http://tong.visitkorea.or.kr/cms/resource/27/2868127_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2868127_image3_1.jpg,Type3,126.6344317,33.30851715,6,20231200000000 ,39,3,064-732-2114,휴애리 동백축제
제주특별자치도 서귀포시 신례동로 256 휴애리,,,A02,A0207,A02070200,2809910,15,20220300000000 ,20230407,20230531,http://tong.visitkorea.or.kr/cms/resource/07/2953007_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2953007_image3_1.jpg,Type3,126.6336401,33.30831716,6,20230600000000 ,39,3,064-732-2114,휴애리 봄 수국축제
제주특별자치도 서귀포시 신례동로 256 휴애리,,,A02,A0207,A02070200,2817255,15,20220400000000 ,20230525,20230720,http://tong.visitkorea.or.kr/cms/resource/49/2987649_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/49/2987649_image3_1.png,Type3,126.6336401,33.30831716,6,20230500000000 ,39,3,064-732-2114,휴애리 여름 수국축제
제주특별자치도 서귀포시 남원읍 신례동로 256,,,A02,A0207,A02070200,2495916,15,20170600000000 ,20230717,20230915,http://tong.visitkorea.or.kr/cms/resource/54/2996754_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2996754_image3_1.jpg,Type3,126.6344317,33.30851715,6,20230800000000 ,39,3,064-732-2114,휴애리 유럽 수국축제
제주특별자치도 서귀포시 신례동로 256 휴애리,,,A02,A0207,A02070200,2943607,15,20230100000000 ,20231107,20240430,http://tong.visitkorea.or.kr/cms/resource/53/3051253_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3051253_image3_1.jpg,Type3,126.6336401,33.30831716,6,20231200000000 ,39,3,064-732 - 2114,휴애리 유채꽃 축제
제주특별자치도 서귀포시 남원읍 신례동로 256,,,A02,A0207,A02070200,2559560,15,20180900000000 ,20230915,20231115,http://tong.visitkorea.or.kr/cms/resource/46/3004446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3004446_image3_1.jpg,Type3,126.6344317,33.30851715,6,20230900000000 ,39,3,064-732-2114,휴애리 핑크뮬리 축제
전북특별자치도 무주군 무주읍 당산리 1118,,,A02,A0208,A02081300,2642632,15,20200100000000 ,20230602,20230606,,,,127.6615056,36.00267411,6,20240100000000 ,37,5,063-245-6400,11회 무주산골영화제
부산광역시 해운대구 수영강변대로 120,(우동),,A02,A0208,A02081100,1827697,15,20130700000000 ,20230710,20230716,,,,129.1270688,35.17077521,6,20230700000000 ,6,16,051-743-7652,18.부산국제어린이청소년영화제
경상북도 경주시 황남동,,,A02,A0208,A02081300,2966141,15,20230400000000 ,20230504,20230504,http://tong.visitkorea.or.kr/cms/resource/29/2966129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2966129_image3_1.jpg,Type3,129.2184284,35.83464394,6,20230400000000 ,35,2,070-4251-9930,"1973, 천마를 깨우다. 2023 천마총 발굴 50년 기념 비전선포식"
서울특별시 서대문구 봉원동,,,A02,A0208,A02081300,2856684,15,20220900000000 ,20231014,20231014,http://tong.visitkorea.or.kr/cms/resource/83/2856683_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2856683_image3_1.jpg,Type3,126.9417157,37.57965206,6,20231100000000 ,1,14,1688-0750,2022년 제 2회 승가원 온&오프라인 기부하이킹
인천광역시 연수구 센트럴로 229,,,A02,A0208,A02081300,2986499,15,20230400000000 ,20230503,20230531,http://tong.visitkorea.or.kr/cms/resource/50/2989250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2989250_image3_1.jpg,Type3,126.6397123,37.39235179,6,20230500000000 ,2,8,032-899-7429,2023 all nights INCHEON 멀티미디어 드론쇼
부산광역시 수영구 광안동,,,A02,A0208,A02081300,2966405,15,20230400000000 ,20231007,20231009,,,,129.1187283,35.15333811,6,20230800000000 ,6,12,02-6677-1499,2023 APP WORLD TOUR BUSAN SUP OPEN
부산광역시 사하구 낙동남로1233번길 1,,,A02,A0208,A02081300,2492893,15,20170500000000 ,20230513,20230514,http://tong.visitkorea.or.kr/cms/resource/82/2977482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2977482_image3_1.jpg,Type3,128.9474417,35.10828722,6,20230400000000 ,6,10,051-292-1042,2023 ECO 챌린지 낙동강 자전거 페스티벌
강원특별자치도 춘천시 박사로 854 강원정보문화진흥원,,,A02,A0208,A02081300,2970369,15,20230400000000 ,20230519,20230520,http://tong.visitkorea.or.kr/cms/resource/68/2970368_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2970368_image3_1.jpg,Type3,127.6904189,37.89336537,6,20230700000000 ,32,13,1644-4845,2023 GSF 강원스타트업페스티벌 & 제1회 춘천 창업엑스포
부산광역시 해운대구 수영강변대로 120 (우동),,,A02,A0208,A02081000,3021170,15,20231000000000 ,20231102,20231105,http://tong.visitkorea.or.kr/cms/resource/72/3021772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3021772_image3_1.jpg,Type3,129.1270688,35.17100296,6,20231000000000 ,6,16,02-3471-1092,2023 K-뮤직 시즌 ‘굿밤 콘서트 in 부산’
서울특별시 중구 을지로5길 19 FERRUM TOWER,,,A02,A0208,A02081300,2997534,15,20230800000000 ,20230823,20230823,,,,126.9841094,37.56700707,6,20230800000000 ,1,24,02-708-2214,2023 KOPIS 공연예술 데이터 포럼
서울특별시 서초구 강남대로 27 AT센터,,,A02,A0208,A02081300,2726029,15,20210700000000 ,20231021,20231022,,,,127.0407515,37.46739188,6,20230800000000 ,1,15,02-503-7667,2023 KOREA 월드푸드챔피언십
서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰,,,A02,A0208,A02081300,2953360,15,20230400000000 ,20230422,20230422,http://tong.visitkorea.or.kr/cms/resource/54/2953354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2953354_image3_1.jpg,Type3,127.1040305,37.51424591,6,20230400000000 ,1,18,02-3496-7805,2023 LOTTE WORLD TOWER SKY RUN
,비대면 대회,,A02,A0208,A02080900,2846113,15,20220800000000 ,20230801,20231231,http://tong.visitkorea.or.kr/cms/resource/69/2846069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2846069_image3_1.jpg,Type1,127.0409058,37.51012303,6,20230800000000 ,,,kpmakorea@aol.com,2023 New York Arts Society Festival in Seoul
경기도 고양시 일산서구 킨텍스로 217-60 (대화동),,,A02,A0208,A02081300,3023392,15,20231000000000 ,20231103,20231104,http://tong.visitkorea.or.kr/cms/resource/90/3023390_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3023390_image3_1.jpg,Type3,126.7458171,37.66898817,6,20231100000000 ,31,2,070-4610-6444,2023 SW인재페스티벌
서울특별시 송파구 올림픽로 448 (방이동),,,A02,A0208,A02081200,3016938,15,20230900000000 ,20231015,20231015,http://tong.visitkorea.or.kr/cms/resource/37/3016937_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3016937_image3_1.jpg,Type3,127.1165319,37.52233409,6,20230900000000 ,1,18,070-7727-1752,2023 The Color Run
서울특별시 강남구 논현동,논현동 가구거리,,A02,A0208,A02080600,2819403,15,20220500000000 ,20230526,20230530,http://tong.visitkorea.or.kr/cms/resource/31/2988331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2988331_image3_1.jpg,Type3,127.0225158,37.51125313,6,20230500000000 ,1,1,02-3458-7341,2023 강남디자인위크
강원특별자치도 강릉시 수리골길 102 강릉아레나,,,A02,A0208,A02081300,2757584,15,20211000000000 ,20230703,20230713,http://tong.visitkorea.or.kr/cms/resource/15/2987115_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/15/2987115_image3_1.png,Type3,128.8971158,37.7793516,6,20230700000000 ,32,1,033-640-2719,2023 강릉 세계합창대회
강원특별자치도 강릉시 중앙시장4길 24-1,,,A02,A0208,A02081300,2822323,15,20220500000000 ,20230512,20231126,,,,128.9003858,37.75316581,6,20230700000000 ,32,1,033-650-2145,2023 강릉버스킹홀릭
경상남도 창원시 성산구 원이대로 362 창원컨벤션센터,,,A02,A0208,A02081300,3000095,15,20230800000000 ,20231027,20231029,,,,128.6578551,35.2382868,6,20230800000000 ,36,16,경남과학대전 사무국 055-714-1989,2023 경남과학대전
경상북도 경주시 알천북로 1,경주예술의전당 1층,,A02,A0208,A02080100,2611054,15,20190700000000 ,20230520,20231028,,,,129.2058037,35.86171287,6,20230700000000 ,35,2,054-777-6302,2023 경주국악여행 '천태만상'
경기도 고양시 일산동구 한류월드로 281 (장항동),,,A02,A0208,A02081300,3030819,15,20231100000000 ,20231115,20231115,http://tong.visitkorea.or.kr/cms/resource/17/3030817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3030817_image3_1.jpg,Type3,126.7546388,37.66177805,6,20231100000000 ,31,2,010-2814-1055,2023 고양 문화예술정책포럼
전라남도 고흥군 비봉로 174,,,A02,A0208,A02081300,2987489,15,20230500000000 ,20230501,20231130,http://tong.visitkorea.or.kr/cms/resource/88/2987488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2987488_image3_1.jpg,Type3,127.1353428,34.52579837,6,20231000000000 ,38,2,061-830-5363,2023 고흥 녹동항 드론쇼
서울특별시 종로구 세종로,,,A02,A0208,A02081300,2970367,15,20230400000000 ,20230423,20231112,,,,126.9767155,37.5718536,6,20230900000000 ,1,23,070-5226-1942,2023 광화문 책마당
전북특별자치도 전주시 완산구 서학로 95 (동서학동),,,A02,A0208,A02081300,3045151,15,20231100000000 ,20231206,20240505,http://tong.visitkorea.or.kr/cms/resource/50/3045150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3045150_image3_1.jpg,Type3,127.1596636,35.80990388,6,20240100000000 ,37,12,063-280-1571,2023 국립무형유산원 특별전 교과서 속 무형유산 여행
울산광역시 울주군 삼남읍 울산역로 255,,,A02,A0208,A02081300,2681613,15,20201100000000 ,20231101,20231103,http://tong.visitkorea.or.kr/cms/resource/71/2944071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2944071_image3_1.jpg,Type3,129.13118,35.55563486,6,20230100000000 ,7,5,1544-7052,2023 국제 수소전기에너지 전시회
전북특별자치도 김제시 씨앗길 232,,,A02,A0208,A02080600,2557742,15,202401000000 ,20231005,20231007,http://tong.visitkorea.or.kr/cms/resource/11/3002711_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/11/3002711_image3_1.png,Type3,126.9078043,35.8558943,6,20240100000000 ,37,3,063-219-8831,2023 국제종자박람회(KOREA SEED EXPO 2023)
부산광역시 영도구 해양로301번길 55,아미르공원,,A02,A0208,A02081100,2661307,15,20200600000000 ,20230721,20230723,,,,129.0783256,35.07669039,6,20230700000000 ,6,14,051-790-9413,2023 국제해양영화제
서울특별시 강서구 하늘길 38,,,A02,A0208,A02081300,2989174,15,20230500000000 ,20230526,20231226,http://tong.visitkorea.or.kr/cms/resource/72/2989172_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/72/2989172_image3_1.png,Type3,126.8029148,37.56525403,6,20230500000000 ,1,4,010-9776-2721,2023 김포공항 문화의 날 26데이
경기도 광주시 남한산성면 산성리,935-1,,A02,A0208,A02081300,2999779,15,20230800000000 ,20230819,20231105,http://tong.visitkorea.or.kr/cms/resource/56/2999756_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/56/2999756_image3_1.png,Type3,127.1815161,37.47885142,6,20230800000000 ,31,5,02-482-7647,2023 남한산성 역사문화명소화
서울특별시 중구 을지로 281,,,A02,A0208,A02080600,1427601,15,20111100000000 ,20230413,20230416,http://tong.visitkorea.or.kr/cms/resource/37/2953337_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2953337_image3_1.jpg,Type3,127.009571,37.56610763,6,20230400000000 ,1,24,02-3445-1519,2023 내나라 여행박람회
대구광역시 달성군 사문진로1길 40-12 화원동산관리소,,,A02,A0208,A02081300,1846905,15,20130900000000 ,20230923,20230924,,,,128.4786302,35.8111245,6,20230800000000 ,4,3,053-668-4251,2023 달성 100대 피아노
대구광역시 북구 엑스코로 10 대구전시컨벤션센터,,,A02,A0208,A02081300,2989667,15,20230500000000 ,20230609,20230611,,,,128.613099,35.90711333,6,20230600000000 ,4,5,02-2278-0661~2,2023 대구 FCI 국제 도그쇼 및 제 102회 KKF 전국 애견미용 콘테스트
경기도 과천시 상하벌로 110 (과천동),,,A02,A0208,A02081300,3029216,15,20231100000000 ,20231109,20231112,http://tong.visitkorea.or.kr/cms/resource/15/3029215_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3029215_image3_1.jpg,Type3,127.0047139,37.44086653,6,20231100000000 ,31,3,02-6356-5003,2023 대한민국 과학기술대전
서울특별시 서초구 강남대로 27 AT센터,,,A02,A0208,A02081300,2373224,15,20160300000000 ,20230519,20230521,http://tong.visitkorea.or.kr/cms/resource/56/2952656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2952656_image3_1.jpg,Type3,127.0407515,37.46739188,6,20230500000000 ,1,15,"02-802-7666, 7669",2023 대한민국 국제요리&제과 경연대회
충청북도 제천시 세명로 65 세명대학교,세명체육관 내 야외특설무대,,A02,A0208,A02081300,2821859,15,20220500000000 ,20230804,20230805,,,,128.1994939,37.18020744,6,20230700000000 ,33,7,1644-4845,2023 대한민국 상생 영수증콘서트 with 제천국제음악영화제
서울특별시 중구 청계천로 40 한국관광공사 서울센터,1207호,,A02,A0208,A02081300,2714690,15,20210400000000 ,20230526,20230716,http://tong.visitkorea.or.kr/cms/resource/49/2989449_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/49/2989449_image3_1.png,Type3,126.9816429,37.56858184,6,20230500000000 ,1,24,070-7575-3244,2023 더현대 플로깅 with Green Friends
서울특별시 용산구 청파로20길 95 (한강로3가),,,A02,A0208,A02081300,3067154,15,20231200000000 ,20231213,20231214,http://tong.visitkorea.or.kr/cms/resource/48/3067148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3067148_image3_1.jpg,Type3,126.9630345,37.5320052,6,20231200000000 ,1,21,,2023 데이터 톡톡 페스티벌
서울특별시 서초구 반포대로 201 (반포동),국제회의장,,A02,A0208,A02081300,3031258,15,20231100000000 ,20231207,20231207,,,,127.0045484,37.49768216,6,20231100000000 ,1,15,010-2814-1055,2023 도서관 정책세미나
전라남도 목포시 청호로219번길 34-22 (산정동),,,A02,A0208,A02081300,2987351,15,20230500000000 ,20231006,20231111,http://tong.visitkorea.or.kr/cms/resource/98/3017598_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3017598_image3_1.jpg,Type3,126.3657758,34.80899547,6,20231000000000 ,38,8,061-270-8441`,2023 목포노을 드론라이트쇼
전라남도 목포시 상동,,,A02,A0208,A02081300,2774275,15,20211100000000 ,20230429,20231125,http://tong.visitkorea.or.kr/cms/resource/13/2978113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2978113_image3_1.jpg,Type3,126.4330118,34.7962369,6,20230600000000 ,38,8,061-270-8441,2023 목포해상W쇼
인천광역시 연수구 인천타워대로 250,송도 트라이보울 2층 공연장,,A02,A0208,A02081300,2950852,15,20230200000000 ,20230318,20230318,http://tong.visitkorea.or.kr/cms/resource/51/2950851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2950851_image3_1.jpg,Type3,126.6349461,37.39353213,6,20230300000000 ,2,8,032-440-6664,2023 미추홀북 선포식·북콘서트
서울특별시 강남구 남부순환로 3104 SETEC,,,A02,A0208,A02080600,2387785,15,20160600000000 ,20230506,20230507,http://tong.visitkorea.or.kr/cms/resource/70/2952970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2952970_image3_1.jpg,Type3,127.0707674,37.49608909,6,20230300000000 ,1,1,070-8611-9803,2023 보드게임콘
서울특별시 강남구 남부순환로 3104 (대치동),,,A02,A0208,A02080600,2410727,15,20160900000000 ,20231118,20231119,http://tong.visitkorea.or.kr/cms/resource/05/3021805_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3021805_image3_1.jpg,Type3,127.0707674,37.49608909,6,20231100000000 ,1,1,070-8611-9803,2023 보드게임페스타(시즌2)
부산광역시 동구 좌천동,산9-25  증산공원,,A02,A0208,A02081300,2987443,15,20230500000000 ,20230520,20230521,http://tong.visitkorea.or.kr/cms/resource/42/2987442_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2987442_image3_1.jpg,Type3,129.0507264,35.13683871,6,20230500000000 ,6,5,051-713-5000,2023 부산 고 페스티벌 (2023 Busan Go Festival)
부산광역시 사하구 다대동,다대포해변공원,,A02,A0208,A02080600,3013881,15,20230900000000 ,20231026,20231029,http://tong.visitkorea.or.kr/cms/resource/78/3013878_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3013878_image3_1.jpg,Type3,128.9671278,35.04663893,6,20231000000000 ,6,10,051-751-2021,2023 부산 정원박람회
부산광역시 부산진구 시민공원로 73 부산시민공원,,,A02,A0208,A02081300,2989467,15,20230500000000 ,20230617,20230617,http://tong.visitkorea.or.kr/cms/resource/65/2989465_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/65/2989465_image3_1.png,Type3,129.0572361,35.16544951,6,20230600000000 ,6,7,051-746-4947,2023 부산권 산업안전 사생대회
부산광역시 해운대구 동백로 116 누리마루APEC하우스,APEC 나루공원 일대,,A02,A0208,A02081300,2991394,15,20230600000000 ,20230812,20230813,,,,129.1513866,35.15238049,6,20230700000000 ,6,16,,2023 부산나이트워크 42K
부산광역시 해운대구 수영강변대로 120 영화의전당,,,A02,A0208,A02081100,2830695,15,20220800000000 ,20230826,20230827,,,,129.1270688,35.17100296,6,20230800000000 ,6,16,051-714-4758,2023 부산여행영화제
서울특별시 영등포구 노들로 113 양화개나리점,,,A02,A0208,A02081200,2503125,15,20170800000000 ,20231014,20231014,http://tong.visitkorea.or.kr/cms/resource/39/3008639_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/3008639_image3_1.jpg,Type3,126.8933655,37.54455805,6,20230900000000 ,1,20,010-2100-3855,2023 브릿지워크한강
경기도 고양시 일산서구 킨텍스로 217-59 제2킨텍스,,,A02,A0208,A02081300,2989816,15,20230600000000 ,20230703,20230707,,,,126.7420787,37.66474971,6,20230600000000 ,31,2,070-4101-8536,2023 산업안전보건의 달
전북특별자치도 부안군 신재생에너지로 28 컨벤션센터,,,A02,A0208,A02081300,2826640,15,202401000000 ,20230801,20230812,http://tong.visitkorea.or.kr/cms/resource/37/2826637_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2826637_image3_1.jpg,Type3,126.5969913,35.71125547,6,20240100000000 ,37,6,063-581-8309,2023 새만금 제25회 세계스카우트잼버리
